factor,date,rank_ic,samples,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,horizon,top_bottom
momentum_20d,2018-04-03,-0.091233,80,-0.017413,-0.008122,-0.005086,-0.034174,0.000801,0.005334,-0.010516,-0.020429,-0.015849,-0.020318,5,-0.002905
momentum_20d,2018-04-04,-0.036357,80,0.010281,0.012336,0.026941,0.019639,-0.001813,0.015809,0.022679,0.006624,0.005758,0.013867,5,0.003586
momentum_20d,2018-04-05,-0.087014,80,0.010147,9.9e-05,0.006342,0.007514,-0.003908,0.003775,-0.000273,-0.002039,-0.002164,-0.009059,5,-0.019206
momentum_20d,2018-04-06,-0.058509,80,0.008395,0.004535,-0.007673,0.008408,0.003398,0.017073,0.004824,-0.005988,9.3e-05,0.003783,5,-0.004612
momentum_20d,2018-04-09,-0.070933,80,0.003037,0.001667,-0.011747,0.004811,0.015613,0.013087,0.002114,-0.003899,-0.008569,0.000274,5,-0.002763
momentum_20d,2018-04-10,-0.17977,80,-0.001953,0.013794,-0.018282,0.005622,0.007497,-0.018308,-0.008605,-0.014288,-0.005358,-0.015358,5,-0.013405
momentum_20d,2018-04-11,0.02391,80,-0.002316,0.000561,-0.008674,-0.010595,0.008105,-0.011115,0.004884,0.000106,0.009816,-0.016569,5,-0.014254
momentum_20d,2018-04-12,-0.18038,80,0.012207,-0.009294,-0.00314,0.000677,-0.002011,0.003251,-0.00425,-0.00351,0.010837,-0.029518,5,-0.041725
momentum_20d,2018-04-13,-0.078833,80,0.026505,0.004651,0.010904,0.011099,-0.001887,0.012959,0.014184,0.016656,0.006623,0.002973,5,-0.023532
momentum_20d,2018-04-16,-0.073558,80,0.034899,0.048306,0.035687,0.016011,0.026962,0.02919,0.031586,0.051391,0.024771,0.024894,5,-0.010005
momentum_20d,2018-04-17,-0.075434,80,0.021339,0.028398,0.014372,0.025378,0.016396,0.028101,0.026378,0.017539,0.009186,0.023179,5,0.00184
momentum_20d,2018-04-18,-0.177496,80,0.025206,0.0187,0.043922,0.013926,0.011941,0.004333,0.020678,0.008807,0.014561,0.016188,5,-0.009018
momentum_20d,2018-04-19,0.040272,80,0.005938,-0.014474,0.015894,0.014426,0.010659,0.005073,0.006835,-0.003335,0.010713,0.009228,5,0.00329
momentum_20d,2018-04-20,-0.090202,80,0.000672,-0.000721,0.004004,-0.009512,-0.007762,0.00819,-0.008282,-0.007999,-0.014328,0.003029,5,0.002357
momentum_20d,2018-04-23,0.121378,80,-0.023382,-0.010279,-0.002178,-0.003726,-0.0157,-0.01826,-0.002256,-0.013892,-0.007231,-0.003503,5,0.019879
momentum_20d,2018-04-24,-0.096531,80,0.001532,-0.014551,-0.00288,-0.015808,0.00684,-0.006587,-0.018129,-0.011778,-0.000291,-0.019954,5,-0.021486
momentum_20d,2018-04-25,-0.065565,80,-0.00865,0.010391,0.015113,-0.002032,-0.010505,-0.008549,-0.000623,0.001839,-0.001665,0.001942,5,0.010592
momentum_20d,2018-04-26,-0.032982,80,0.022101,0.024465,0.024475,0.031107,0.014067,0.02818,0.025512,0.001586,0.036566,0.0164,5,-0.0057
momentum_20d,2018-04-27,0.132396,80,0.012384,0.019601,0.011664,0.015717,0.026738,0.02462,0.041149,0.02838,0.018335,0.020883,5,0.0085
momentum_20d,2018-04-30,0.059822,80,0.000575,0.014107,0.004819,0.025353,0.015437,0.014086,-0.002285,0.018655,0.011234,0.01024,5,0.009666
momentum_20d,2018-05-01,0.051735,80,0.004448,0.009638,0.013579,0.019928,0.00748,0.015244,0.022587,0.017324,0.018685,0.001545,5,-0.002903
momentum_20d,2018-05-02,0.09918,80,-0.022157,-0.000665,-0.010958,-0.003272,-0.021677,-0.006999,0.014201,-0.010321,0.007393,-0.02822,5,-0.006062
momentum_20d,2018-05-03,0.030356,80,0.013251,-0.009415,0.018749,0.002565,0.009892,0.004035,0.003861,0.00597,0.012874,0.008625,5,-0.004626
momentum_20d,2018-05-04,0.049109,80,-0.000674,-0.00035,0.013818,0.008603,0.014219,0.002805,-0.005024,0.010816,0.014868,0.000656,5,0.001331
momentum_20d,2018-05-07,0.071707,80,0.016846,0.014271,0.022219,0.019758,-0.009749,0.005224,-0.000719,0.036652,0.022864,0.018563,5,0.001718
momentum_20d,2018-05-08,0.03488,80,0.044174,0.03662,0.000385,0.029201,0.013629,0.039171,0.018637,0.043417,0.030797,0.036724,5,-0.00745
momentum_20d,2018-05-09,-0.072785,80,0.053976,0.035443,0.03508,0.035968,0.039445,0.030095,0.041366,0.028969,0.035954,0.05175,5,-0.002226
momentum_20d,2018-05-10,0.09353,80,0.007349,0.006816,-0.008096,-0.000829,0.009565,0.001787,0.009205,0.006212,0.00747,0.01321,5,0.005861
momentum_20d,2018-05-11,0.033216,80,0.006089,0.017134,0.002654,0.014636,0.012243,0.016517,0.011736,0.007029,0.009117,0.011292,5,0.005203
momentum_20d,2018-05-14,-0.025973,80,0.002284,0.032611,0.002337,0.035951,0.013627,0.010797,0.012084,0.029646,0.009278,0.010443,5,0.008159
momentum_20d,2018-05-15,-0.005649,80,-0.026027,0.019418,0.008811,-0.016896,0.020047,-0.011104,0.005308,-0.015543,0.002755,-0.008296,5,0.017731
momentum_20d,2018-05-16,0.039897,80,-0.025346,0.023036,-0.005242,0.009983,-0.002457,-0.004575,-0.004696,-0.006996,0.01173,-0.008262,5,0.017084
momentum_20d,2018-05-17,-0.002438,80,0.005082,0.017759,0.014976,0.028545,0.00888,0.021573,0.010306,0.019548,0.011691,0.014309,5,0.009227
momentum_20d,2018-05-18,-0.152743,80,0.014034,-0.002896,0.003673,-0.004198,-0.006398,-0.019404,-0.006685,-0.003531,-0.00886,0.000999,5,-0.013035
momentum_20d,2018-05-21,-0.062353,80,-0.020148,-0.016014,-0.00229,-0.008307,-0.006093,-0.021756,-0.004448,-0.026134,-0.013137,-0.021912,5,-0.001764
momentum_20d,2018-05-22,0.019597,80,-0.013097,-0.008658,0.009635,-0.008932,-0.019092,-0.016624,-0.008226,-0.013257,-0.004219,-0.007391,5,0.005707
momentum_20d,2018-05-23,-0.029278,80,-0.014586,-0.021962,-0.016717,-0.020902,-0.016518,-0.030264,-0.00602,-0.019419,-0.022463,-0.029639,5,-0.015054
momentum_20d,2018-05-24,-0.043694,80,-0.011615,-0.012848,-0.013617,-0.02748,-0.013078,-0.004561,-0.026929,-0.018818,-0.014478,-0.015506,5,-0.00389
momentum_20d,2018-05-25,0.004782,80,0.000476,0.017584,0.006632,-0.008603,0.002298,0.003675,0.010126,0.017672,-0.006174,0.003367,5,0.00289
momentum_20d,2018-05-28,-0.011556,80,0.025473,-0.003484,0.010989,0.021726,0.009371,0.022513,0.014311,0.005373,0.021395,0.008697,5,-0.016776
momentum_20d,2018-05-29,-0.041397,80,0.005128,0.016496,-0.001178,0.006189,0.01519,0.007271,-0.0009,0.00892,0.008828,0.002057,5,-0.003071
momentum_20d,2018-05-30,0.064744,80,0.03293,-0.000246,0.024053,0.043231,0.032702,0.009869,0.025746,0.029474,0.015568,0.035575,5,0.002645
momentum_20d,2018-05-31,-0.0421,80,0.014256,0.020802,0.013223,0.025215,0.016921,0.028374,0.013055,0.009322,0.022554,0.005026,5,-0.009231
momentum_20d,2018-06-01,0.032091,80,0.017316,0.014711,0.003793,0.007497,0.023935,-0.003536,0.000985,0.026585,0.015141,0.021935,5,0.004619
momentum_20d,2018-06-04,-0.004102,80,-0.011676,0.00366,0.013893,0.01079,0.009914,-0.002525,-0.013431,0.000106,0.006599,-0.0005,5,0.011176
momentum_20d,2018-06-05,-0.1,80,-0.004651,0.024199,0.016189,-0.001594,-0.001672,0.003986,0.001531,-0.013457,0.007028,0.007159,5,0.01181
momentum_20d,2018-06-06,-0.090553,80,0.004382,0.002976,0.002609,0.00728,-0.011942,0.012311,-0.005289,0.003758,-0.008217,0.007433,5,0.003052
momentum_20d,2018-06-07,-0.160572,80,0.020519,0.006461,0.020855,0.01642,0.005223,-0.002581,0.003077,-0.000102,0.010756,0.010007,5,-0.010512
momentum_20d,2018-06-08,-0.209611,80,0.017139,0.014248,-0.004961,-0.003056,0.014382,0.007583,0.002465,-0.010163,-0.00743,0.001816,5,-0.015323
momentum_20d,2018-06-11,-0.068284,80,0.020447,0.019608,0.013805,-0.00336,0.015854,0.015671,0.011882,-0.009145,0.014226,0.020538,5,9e-05
momentum_20d,2018-06-12,-0.128223,80,0.026966,0.016707,0.018565,0.005717,0.008655,0.021138,0.015388,0.01141,0.017372,0.003272,5,-0.023694
momentum_20d,2018-06-13,-0.061275,80,0.003651,0.004934,-0.004592,-0.004496,-0.002479,-0.019677,-0.003083,0.003266,-0.00382,0.00069,5,-0.002961
momentum_20d,2018-06-14,0.143155,80,-0.010259,-0.007773,-0.012399,-0.02332,-0.01573,-0.015318,-0.000725,-0.00608,-0.001059,-0.001338,5,0.00892
momentum_20d,2018-06-15,-0.07534,80,-0.005445,-0.002082,-0.012933,-0.024515,-0.010264,-0.024013,-0.011822,-0.014209,-0.033646,-0.003655,5,0.00179
momentum_20d,2018-06-18,-0.004712,80,-0.02696,-0.015263,-0.025022,-0.030803,-0.032757,-0.02572,-0.032975,-0.031222,-0.029511,-0.011882,5,0.015078
momentum_20d,2018-06-19,-0.152086,80,-0.011469,-0.030952,-0.012714,-0.02756,-0.041251,-0.036408,-0.028277,-0.027867,-0.035041,-0.018749,5,-0.007281
momentum_20d,2018-06-20,-0.220933,80,-0.001838,-0.031818,-0.011429,-0.01552,-0.018216,-0.027452,-0.040213,-0.031781,-0.028076,-0.021222,5,-0.019384
momentum_20d,2018-06-21,-0.320769,80,-0.021018,-0.030303,-0.030743,-0.033955,-0.026374,-0.035405,-0.037754,-0.052136,-0.051967,-0.03928,5,-0.018262
momentum_20d,2018-06-22,-0.061135,80,-0.025068,-0.037309,-0.030785,-0.040904,-0.037365,-0.032588,-0.03354,-0.02784,-0.04132,-0.040181,5,-0.015113
momentum_20d,2018-06-25,-0.093038,80,-0.017198,-0.01618,-0.029008,-0.017891,-0.026686,-0.018602,-0.016561,-0.017331,-0.026496,-0.032082,5,-0.014884
momentum_20d,2018-06-26,-0.055251,80,-0.034304,-0.062236,-0.050188,-0.046436,-0.051265,-0.041316,-0.047054,-0.048378,-0.048135,-0.048173,5,-0.013869
momentum_20d,2018-06-27,-0.066714,80,-0.026605,-0.041841,-0.045914,-0.058791,-0.032481,-0.041178,-0.034066,-0.030918,-0.037812,-0.056454,5,-0.029849
momentum_20d,2018-06-28,0.047726,80,-0.032313,-0.023645,-0.020358,-0.029193,-0.028396,-0.024163,-0.038367,-0.030999,-0.023479,-0.020952,5,0.01136
momentum_20d,2018-06-29,-0.018472,80,-0.010551,-0.004335,-0.017013,-0.008905,-0.021897,-0.003712,-0.004628,-0.019273,-0.012058,-0.011795,5,-0.001244
momentum_20d,2018-07-02,-0.018636,80,-0.019452,-0.01294,-0.020405,-0.030097,-0.026393,-0.01745,-0.022433,-0.032947,-0.028836,-0.007874,5,0.011578
momentum_20d,2018-07-03,-0.024848,80,-0.010102,0.011575,0.000822,-0.000322,-0.018169,-0.030972,-0.004753,0.015265,-0.021627,0.004476,5,0.014578
momentum_20d,2018-07-04,-0.071144,80,0.015313,0.007726,-0.024377,-0.008876,-0.003622,-0.007867,-0.02539,-0.002371,-0.008751,0.006389,5,-0.008924
momentum_20d,2018-07-05,-0.169081,80,0.011272,-0.008655,-0.012918,-0.014047,-0.042157,-0.028365,-0.015773,-0.036447,-0.029026,0.004318,5,-0.006953
momentum_20d,2018-07-06,0.035185,80,-0.013848,-0.009565,-0.034446,-0.02737,-0.031134,-0.015204,-0.013961,-0.0263,-0.037588,-0.008808,5,0.00504
momentum_20d,2018-07-09,-0.102297,80,-0.001241,-0.012391,-0.018571,-0.024631,-0.035322,-0.010606,-0.007184,-0.024665,-0.023277,-0.023208,5,-0.021967
momentum_20d,2018-07-10,-0.136662,80,-0.010497,-0.003119,-0.01618,-0.009982,-0.033103,-0.028965,-0.002421,-0.016541,-0.018813,-0.019777,5,-0.009279
momentum_20d,2018-07-11,0.096554,80,-0.027868,-0.008963,-0.028347,-0.020157,-0.017386,-0.01901,-0.020468,-0.013055,-0.002605,-0.021983,5,0.005886
momentum_20d,2018-07-12,0.078458,80,0.008075,0.000393,-0.009549,-0.004454,0.008689,0.013804,0.02667,0.002833,0.012957,-0.00828,5,-0.016355
momentum_20d,2018-07-13,-0.167886,80,0.001797,0.012829,-0.003114,-0.007502,-0.001744,-0.013847,0.016243,-0.003487,-0.001971,-0.013534,5,-0.015331
momentum_20d,2018-07-16,0.134857,80,0.009927,-0.013818,-0.008112,-0.000991,0.006837,-0.001681,0.004931,0.02317,0.000271,-0.000467,5,-0.010395
momentum_20d,2018-07-17,-0.063432,80,-0.005636,-0.000152,0.007854,-0.009358,0.018403,0.003994,0.000338,0.002927,-0.003464,-0.013266,5,-0.00763
momentum_20d,2018-07-18,-0.024895,80,0.007909,0.006676,0.011725,-0.013336,-0.01354,0.017792,0.023848,-0.013413,0.006801,0.005095,5,-0.002814
momentum_20d,2018-07-19,-0.065307,80,-0.009754,0.006019,-0.014757,0.005044,-0.009378,-0.001644,0.001603,0.005124,-0.021848,-0.010156,5,-0.000402
momentum_20d,2018-07-20,0.015799,80,0.001582,-0.015138,-0.001063,-0.007906,-0.003875,-0.014049,-0.003527,-0.001285,-0.003099,-0.009184,5,-0.010766
momentum_20d,2018-07-23,-0.25511,80,0.026337,0.022642,0.010255,0.006415,0.007791,0.019824,-0.003582,-0.006684,7.2e-05,0.006937,5,-0.0194
momentum_20d,2018-07-24,-0.053751,80,0.006346,-0.004872,0.024661,-0.004538,0.005874,0.005739,-0.013187,0.007548,0.012829,-0.002833,5,-0.009179
momentum_20d,2018-07-25,-0.279466,80,0.015303,-0.007368,-0.002672,-0.001449,0.002615,0.00812,-0.005136,0.000396,-0.021244,-0.021562,5,-0.036865
momentum_20d,2018-07-26,-0.172105,80,-0.000215,0.012978,-0.012923,-0.00721,0.004963,-0.002141,-0.009661,-0.012935,-0.007956,-0.021861,5,-0.021645
momentum_20d,2018-07-27,-0.135326,80,0.001249,-0.006573,0.005287,-0.017326,0.003816,0.001192,-0.007822,-0.011097,-0.005692,-0.019491,5,-0.02074
momentum_20d,2018-07-30,-0.06233,80,-0.044217,-0.050308,-0.049421,-0.028539,-0.032977,-0.032976,-0.039377,-0.041863,-0.039445,-0.059413,5,-0.015196
momentum_20d,2018-07-31,-0.138678,80,-0.011959,-0.024767,-0.019669,-0.022525,-0.031636,-0.026464,-0.017887,-0.023037,-0.024887,-0.031219,5,-0.01926
momentum_20d,2018-08-01,-0.074473,80,-0.011778,-0.030713,-0.021949,-0.022408,-0.0059,-0.009694,-0.027241,-0.022824,-0.022735,-0.028367,5,-0.016589
momentum_20d,2018-08-02,-0.116901,80,-0.003072,-0.00923,-0.022924,-0.004714,-0.016706,-0.017432,-0.011705,-0.008917,-0.004323,-0.026743,5,-0.02367
momentum_20d,2018-08-03,-0.045757,80,0.006957,0.01443,0.005507,0.021709,0.022463,0.011761,-0.002837,0.012804,0.018029,-0.002359,5,-0.009317
momentum_20d,2018-08-06,-0.300445,80,0.035515,0.050802,0.032764,0.042061,0.030337,0.031535,0.024087,0.027633,0.032443,0.009707,5,-0.025808
momentum_20d,2018-08-07,-0.194515,80,0.042712,0.0458,0.040828,0.011769,0.035181,0.022623,0.042848,0.029216,0.02856,0.017157,5,-0.025555
momentum_20d,2018-08-08,-0.265073,80,0.062626,0.043538,0.026179,0.025326,0.04157,0.034077,0.043144,0.043132,0.004493,0.021824,5,-0.040802
momentum_20d,2018-08-09,-0.116596,80,0.031912,0.02656,0.031271,0.026703,0.0234,0.016955,0.019438,0.017233,0.028678,0.023039,5,-0.008873
momentum_20d,2018-08-10,-0.06444,80,0.016533,-0.004697,0.007346,0.018305,0.00324,-0.003547,-0.015348,0.000693,0.002581,0.008931,5,-0.007602
momentum_20d,2018-08-13,-0.083779,80,0.009681,0.019367,0.002579,0.004979,0.015238,0.00813,0.00408,0.013401,-0.001685,0.004184,5,-0.005497
momentum_20d,2018-08-14,-0.020417,80,0.037945,0.008733,0.016206,0.00643,0.020715,0.013959,0.022092,0.010702,0.015386,0.021293,5,-0.016652
momentum_20d,2018-08-15,-0.055204,80,0.016429,0.004311,0.003456,-0.006605,0.001905,-0.004636,0.004791,-0.004529,0.006922,0.006129,5,-0.0103
momentum_20d,2018-08-16,0.027075,80,0.024535,0.017805,0.030186,0.017693,0.007742,0.023186,0.03135,0.042102,0.023474,0.018702,5,-0.005833
momentum_20d,2018-08-17,-0.224519,80,0.035778,0.023208,0.034388,0.032824,0.015418,0.023488,0.036368,0.017138,0.012855,0.015633,5,-0.020145
momentum_20d,2018-08-20,-0.084576,80,0.024118,0.025974,0.035267,0.036693,0.026457,0.039395,0.015747,0.025731,0.022953,0.020718,5,-0.0034
momentum_20d,2018-08-21,-0.14196,80,0.00132,-0.018878,-0.009708,-0.002089,0.011555,-0.005913,-0.010389,-0.016472,-0.009293,-0.021737,5,-0.023057
momentum_20d,2018-08-22,0.010173,80,-0.002596,-0.005032,0.006773,0.007502,-0.000286,0.023343,0.004869,-0.025211,0.012929,0.006096,5,0.008692
momentum_20d,2018-08-23,0.01165,80,-0.012553,-0.041594,-0.014885,-0.033337,-0.019513,-0.016816,-0.042139,-0.004175,-0.026955,-0.020919,5,-0.008366
momentum_20d,2018-08-24,-0.075246,80,-0.01058,-0.028538,-0.015886,-0.015409,-0.023921,-0.008656,-0.016381,-0.030948,-0.02567,-0.015649,5,-0.005069
momentum_20d,2018-08-27,-0.133029,80,-0.008471,-0.00976,-0.017992,-0.002394,-0.016271,-0.016968,-0.018208,-0.013901,-0.022308,-0.020115,5,-0.011644
momentum_20d,2018-08-28,-0.076254,80,0.041287,0.008757,0.029593,0.014965,0.012313,0.020603,0.032835,0.020339,0.017544,0.02149,5,-0.019797
momentum_20d,2018-08-29,-0.273066,80,0.034067,0.033935,0.022379,0.016993,0.027292,0.006709,0.019455,0.025377,0.006614,-0.003122,5,-0.037189
momentum_20d,2018-08-30,-0.053469,80,0.030867,0.032532,0.025774,0.033524,0.015925,0.023385,0.032369,0.023983,0.01857,0.031548,5,0.000682
momentum_20d,2018-08-31,-0.204899,80,0.036739,0.019008,0.025088,0.037143,0.021688,0.030076,0.028465,0.014894,0.016496,0.019915,5,-0.016824
momentum_20d,2018-09-03,-0.089147,80,-0.005853,0.010476,0.001837,-0.003343,0.002099,-0.006717,0.00679,-0.012386,-0.00445,-0.008162,5,-0.002309
momentum_20d,2018-09-04,-0.067487,80,-0.013706,-0.03226,-0.006582,-0.023698,-0.020052,-0.002263,-0.021804,-0.015405,-0.026024,-0.029895,5,-0.016188
momentum_20d,2018-09-05,-0.084927,80,-0.016177,-0.018447,-0.014478,-0.000236,-0.023272,-0.014445,-0.027344,-0.018426,-0.020367,-0.016027,5,0.00015
momentum_20d,2018-09-06,-0.131552,80,-0.006588,-0.009442,-0.014265,-0.015065,-0.023279,-0.025291,-0.012862,-0.012734,-0.026564,-0.017199,5,-0.01061
momentum_20d,2018-09-07,-0.161932,80,-0.015265,-0.009251,-0.021871,-0.014927,-0.016787,-0.027219,-0.027711,-0.026557,-0.006148,-0.026556,5,-0.011291
momentum_20d,2018-09-10,-0.146203,80,0.003448,0.006178,0.025108,0.015937,0.004388,-0.010078,-0.008823,0.005044,0.001571,0.001975,5,-0.001473
momentum_20d,2018-09-11,-0.217651,80,0.014235,0.026051,0.013845,0.0082,0.007547,-0.000995,0.003547,-0.010802,0.00036,0.012248,5,-0.001987
momentum_20d,2018-09-12,-0.307361,80,0.024712,0.030451,0.028388,0.022642,0.001758,0.008741,0.016859,0.000789,0.008515,0.01361,5,-0.011102
momentum_20d,2018-09-13,-0.226629,80,0.039585,0.049449,0.044963,0.03484,0.039315,0.029242,0.03417,0.036701,0.027305,0.031855,5,-0.00773
momentum_20d,2018-09-14,-0.207103,80,0.049669,0.058282,0.057822,0.044537,0.046896,0.035535,0.032474,0.052336,0.042446,0.043661,5,-0.006008
momentum_20d,2018-09-17,-0.129747,80,0.057862,0.071051,0.041696,0.068231,0.04558,0.051046,0.045765,0.060953,0.06424,0.043318,5,-0.014544
momentum_20d,2018-09-18,-0.175879,80,0.072885,0.063635,0.065476,0.067406,0.069716,0.067888,0.064335,0.047438,0.053736,0.062298,5,-0.010587
momentum_20d,2018-09-19,-0.146132,80,0.064962,0.064223,0.039822,0.075211,0.040128,0.071491,0.050552,0.051105,0.04254,0.05714,5,-0.007821
momentum_20d,2018-09-20,-0.137225,80,0.039642,0.023666,0.025641,0.024685,0.030929,0.034468,0.016929,0.023607,0.00758,0.026339,5,-0.013303
momentum_20d,2018-09-21,-0.161932,80,0.012626,0.008146,0.026081,0.004912,-0.001956,0.009998,-0.003233,0.00235,0.011587,-0.000771,5,-0.013398
momentum_20d,2018-09-24,-0.03774,80,0.002692,-0.009447,-0.010811,-0.00667,-0.00913,0.014879,0.000343,-0.011735,-0.011768,-0.012243,5,-0.014936
momentum_20d,2018-09-25,-0.028504,80,0.00412,-0.005853,-0.001807,0.011332,-0.007236,-0.009811,0.009882,-0.016815,0.014828,-0.00613,5,-0.01025
momentum_20d,2018-09-26,0.01383,80,-0.010292,-0.00817,-0.017924,-0.015293,-0.004934,-0.012216,-0.016208,-0.003735,-0.025304,0.002347,5,0.012639
momentum_20d,2018-09-27,-0.136029,80,0.00297,0.006904,-0.000669,0.020118,-0.000266,-0.00342,-0.001504,-0.020505,0.000581,0.006453,5,0.003483
momentum_20d,2018-09-28,0.050469,80,-0.004449,-0.003033,0.005486,-0.003827,-0.011194,-0.002312,-0.013233,0.00741,-0.004161,-0.00728,5,-0.002831
momentum_20d,2018-10-01,-0.006587,80,-0.020109,-0.024082,0.003915,-0.002981,-0.010268,-0.008672,-0.025056,-0.013638,-0.008027,-0.024968,5,-0.004859
momentum_20d,2018-10-02,0.042686,80,-0.017743,-0.022005,-0.032172,-0.017151,-0.005323,-0.018378,-0.003775,-0.024026,-0.018808,-0.026075,5,-0.008333
momentum_20d,2018-10-03,0.129114,80,-0.046906,-0.002843,-0.018735,-0.000386,-0.02197,-0.015055,-0.024198,-0.009205,-0.009466,-0.015232,5,0.031675
momentum_20d,2018-10-04,-0.013338,80,-0.042032,-0.016549,-0.025283,-0.007568,-0.033793,-0.025242,-0.027765,-0.020306,-0.030444,-0.025628,5,0.016405
momentum_20d,2018-10-05,0.043061,80,-0.007192,0.007439,0.022987,0.006575,-0.002287,-0.000664,0.006413,0.003634,0.007174,0.005364,5,0.012556
momentum_20d,2018-10-08,-0.06662,80,0.021199,0.024051,0.013871,-0.000777,0.012537,0.020962,-0.002843,0.008684,0.027409,0.009121,5,-0.012078
momentum_20d,2018-10-09,-0.02166,80,-0.003162,0.012645,0.010204,-0.004944,0.009817,-0.00448,0.006424,0.007889,-0.001618,0.008783,5,0.011945
momentum_20d,2018-10-10,-0.10075,80,0.020137,0.031085,0.007377,-0.00029,0.010781,-0.0019,0.008488,0.021482,0.002955,0.013518,5,-0.006619
momentum_20d,2018-10-11,-0.13045,80,0.025095,0.024466,0.026943,0.012305,0.012779,0.038533,0.026068,0.001807,0.013424,0.022347,5,-0.002749
momentum_20d,2018-10-12,-0.16301,80,-0.002453,0.009126,-0.001973,0.004403,-0.010024,0.003807,-0.015465,-0.000539,-0.009778,-0.015639,5,-0.013185
momentum_20d,2018-10-15,-0.003399,80,-0.00413,-0.009881,-0.004428,0.009859,-0.005976,-0.00652,-0.005995,-0.005466,-0.005659,-0.004986,5,-0.000856
momentum_20d,2018-10-16,-0.197445,80,0.005188,0.026154,0.025083,0.00414,-9.4e-05,0.012442,0.007794,0.017699,-0.003815,-0.00046,5,-0.005648
momentum_20d,2018-10-17,-0.158368,80,0.007321,0.016082,0.026496,0.009378,-0.006262,0.004396,0.02381,0.021547,-0.001456,-0.004886,5,-0.012208
momentum_20d,2018-10-18,-0.062729,80,-0.02066,-0.005811,-0.023834,-0.015598,-0.031691,-0.005961,-0.024716,-0.007411,-0.027065,-0.023766,5,-0.003106
momentum_20d,2018-10-19,-0.072386,80,-0.026372,-0.015213,-0.014518,-0.007872,-0.027077,-0.021011,-0.020208,-0.015568,-0.023056,-0.022979,5,0.003394
momentum_20d,2018-10-22,0.006517,80,-0.013536,-0.01202,-0.018516,-0.004931,-8.4e-05,-0.008415,-0.007562,-0.010957,-0.011442,-0.013759,5,-0.000223
momentum_20d,2018-10-23,-0.109892,80,-0.016054,0.00773,-0.017007,-0.001566,-0.013252,-0.00939,-0.009036,-0.026845,0.000622,-0.024909,5,-0.008855
momentum_20d,2018-10-24,-0.046789,80,-0.005913,-0.00843,-0.011909,0.008166,-0.010104,-0.015976,-0.021151,-0.005342,-0.006619,-0.012198,5,-0.006286
momentum_20d,2018-10-25,-0.136146,80,0.038984,0.018136,0.031172,0.047943,0.033816,0.033785,0.024747,0.017347,0.024878,0.026043,5,-0.012941
momentum_20d,2018-10-26,-0.175293,80,0.042392,0.038016,0.023915,0.029058,0.019337,0.022698,0.014817,0.036286,0.031345,0.011551,5,-0.030841
momentum_20d,2018-10-29,-0.2406,80,0.050497,0.039951,0.027087,0.018792,0.035475,0.020242,0.030289,0.015582,0.020819,0.026098,5,-0.0244
momentum_20d,2018-10-30,-0.136006,80,0.034772,0.034146,0.009779,0.034512,0.025359,0.021711,0.017728,0.022833,0.013181,0.022935,5,-0.011836
momentum_20d,2018-10-31,-0.141561,80,0.024796,0.031391,0.026715,0.034587,0.033874,0.024058,0.00743,0.019694,0.023293,0.022164,5,-0.002632
momentum_20d,2018-11-01,-0.029911,80,-0.01337,-0.001669,-0.013272,-0.019228,-0.00772,-0.015931,-0.012797,-0.006085,-0.004608,-0.024821,5,-0.011451
